,X,Y,click
4568,37,66,0
4569,33,70,0
4570,29,73,0
4571,25,75,0
4572,21,76,0
4573,17,76,0
4574,13,75,0
4575,9,73,0
4576,5,70,0
4577,1,66,0
4578,141,81,0
4579,137,75,0
4580,133,68,0
4581,129,60,1
4582,129,60,0
4583,125,69,0
4584,121,77,0
4585,117,84,0
4586,113,90,0
4587,109,95,0
4588,105,99,0
4589,101,102,0
4590,97,104,0
4591,93,105,0
4592,89,105,0
4593,85,104,0
4594,81,102,0
4595,77,99,0
4596,73,95,0
4597,69,90,0
4598,65,84,0
4599,61,77,0
4600,57,69,0
4601,53,60,0
4602,49,50,1
4603,49,50,0
4604,45,59,0
4605,41,67,0
4606,37,74,0
4607,33,80,0
4608,29,85,0
4609,25,89,0
4610,21,92,0
4611,17,94,0
4612,13,95,0
4613,9,95,0
4614,5,94,0
4615,1,92,0
4616,149,130,0
4617,145,126,0
4618,141,121,0
4619,137,115,0
4620,133,108,0
4621,129,100,1
4622,129,100,0
4623,125,109,0
4624,121,117,0
4625,117,124,0
4626,113,130,0
4627,109,135,0
4628,105,139,0
4629,101,142,0
4630,97,144,0
4631,93,145,0
4632,89,145,0
4633,85,144,0
4634,81,142,0
4635,77,139,0
4636,73,135,0
4637,69,130,0
4638,65,124,0
4639,61,117,0
4640,57,109,0
4641,53,100,0
4642,49,90,0
4643,45,80,0
4644,41,70,0
4645,37,60,0
4646,33,50,0
4647,29,40,0
4648,25,30,0
4649,21,20,0
4650,431,-20,0
4651,427,-12,0
4652,423,-5,0
4653,419,1,0
4654,415,6,0
4655,411,10,0
4656,407,13,0
4657,403,15,0
4658,399,16,0
4659,395,16,1
4660,395,16,0
4661,391,25,0
4662,387,33,0
4663,383,40,0
4664,379,46,0
4665,375,51,0
4666,371,55,0
4667,367,58,1
4668,367,58,0
4669,363,67,0
4670,359,75,0
4671,355,82,0
4672,351,88,0
4673,347,93,0
4674,343,97,0
4675,339,100,0
4676,335,102,0
4677,331,103,0
4678,327,103,1
4679,327,103,0
4680,323,112,0
4681,319,120,0
4682,315,127,0
4683,311,133,0
4684,307,138,0
4685,303,142,0
4686,299,145,0
4687,295,147,0
4688,291,148,0
4689,287,148,0
4690,283,147,0
4691,279,145,0
4692,275,142,0
4693,271,138,0
4694,267,133,0
4695,263,127,0
4696,259,120,0
4697,255,112,0
4698,251,103,0
4699,247,93,0
4700,243,83,0
4701,239,73,0
4702,235,63,1
4703,235,63,0
4704,231,72,0
4705,227,80,0
4706,223,87,0
4707,219,93,0
4708,215,98,0
4709,211,102,0
4710,207,105,0
4711,203,107,0
4712,199,108,0
4713,195,108,0
4714,191,107,0
4715,187,105,0
4716,183,102,0
4717,179,98,0
4718,175,93,0
4719,171,87,0
4720,167,80,0
4721,163,72,0
4722,159,63,0
4723,155,53,0
4724,151,43,1
4725,151,43,0
4726,147,52,0
4727,143,60,0
4728,139,67,0
4729,135,73,0
4730,131,78,0
4731,127,82,0
4732,123,85,0
4733,119,87,0
4734,115,88,0
4735,111,88,0
4736,107,87,0
4737,103,85,0
4738,99,82,0
4739,95,78,0
4740,91,73,0
4741,87,67,0
4742,83,60,0
4743,79,52,0
4744,75,43,1
4745,75,43,0
4746,71,52,0
4747,67,60,0
4748,63,67,0
4749,59,73,0
4750,55,78,0
4751,51,82,0
4752,47,85,0
4753,43,87,0
4754,39,88,0
4755,35,88,0
4756,31,87,0
4757,27,85,0
4758,23,82,0
4759,19,78,0
4760,15,73,0
4761,11,67,0
4762,7,60,0
4763,3,52,1
4764,3,52,0
4765,143,101,0
4766,139,109,0
4767,135,116,0
4768,131,122,0
4769,127,127,0
4770,123,131,0
4771,119,134,0
4772,115,136,0
4773,111,137,0
4774,107,137,0
4775,103,136,0
4776,99,134,0
4777,95,131,0
4778,91,127,0
4779,87,122,0
4780,83,116,0
4781,79,109,0
4782,75,101,0
4783,71,92,0
4784,67,82,0
4785,63,72,0
4786,59,62,1
4787,59,62,0
4788,55,71,0
4789,51,79,0
4790,47,86,0
4791,43,92,0
4792,39,97,0
4793,35,101,0
4794,31,104,0
4795,27,106,0
4796,23,107,0
4797,19,107,0
4798,15,106,0
4799,11,104,0
4800,7,101,0
4801,3,97,0
4802,149,91,0
4803,145,85,0
4804,141,78,0
4805,137,70,1
4806,137,70,0
4807,133,79,0
4808,129,87,0
4809,125,94,0
4810,121,100,0
4811,117,105,0
4812,113,109,0
4813,109,112,0
4814,105,114,0
4815,101,115,0
4816,97,115,0
4817,93,114,0
4818,89,112,0
4819,85,109,0
4820,81,105,0
4821,77,100,0
4822,73,94,0
4823,69,87,0
4824,65,79,0
4825,61,70,0
4826,57,60,0
4827,53,50,0
4828,49,40,0
4829,45,30,1
4830,45,30,0
4831,41,39,0
4832,37,47,0
4833,33,54,0
4834,29,60,0
4835,25,65,0
4836,21,69,0
4837,17,72,0
4838,13,74,0
4839,9,75,0
4840,5,75,0
4841,1,74,0
4842,141,93,0
4843,137,90,0
4844,133,86,0
4845,129,81,1
4846,129,81,0
4847,125,90,0
4848,121,98,0
4849,117,105,0
4850,113,111,0
4851,109,116,0
4852,105,120,0
4853,101,123,0
4854,97,125,0
4855,93,126,0
4856,89,126,0
4857,85,125,0
4858,81,123,0
4859,77,120,0
4860,73,116,0
4861,69,111,0
4862,65,105,0
4863,61,98,0
4864,57,90,0
4865,53,81,0
4866,49,71,0
4867,45,61,0
4868,41,51,0
4869,37,41,1
4870,37,41,0
4871,33,50,0
4872,29,58,0
4873,25,65,0
4874,21,71,0
4875,17,76,0
4876,13,80,0
4877,9,83,0
4878,5,85,0
4879,1,86,0
4880,149,93,0
4881,145,92,0
4882,141,90,0
4883,137,87,0
4884,133,83,0
4885,129,78,0
4886,125,72,1
4887,125,72,0
4888,121,81,0
4889,117,89,0
4890,113,96,0
4891,109,102,0
4892,105,107,0
4893,101,111,0
4894,97,114,0
4895,93,116,0
4896,89,117,0
4897,85,117,0
4898,81,116,0
4899,77,114,0
4900,73,111,0
4901,69,107,0
4902,65,102,0
4903,61,96,0
4904,57,89,0
4905,53,81,0
4906,49,72,0
4907,45,62,0
4908,41,52,0
4909,37,42,0
4910,33,32,0
4911,29,22,1
4912,29,22,0
4913,25,31,0
4914,21,39,0
4915,17,46,0
4916,13,52,0
4917,9,57,0
4918,5,61,0
4919,1,64,0
4920,141,84,0
4921,137,85,0
4922,133,85,0
4923,129,84,0
4924,125,82,0
4925,121,79,0
4926,117,75,0
4927,113,70,0
4928,109,64,1
4929,109,64,0
4930,105,73,0
4931,101,81,0
4932,97,88,0
4933,93,94,0
4934,89,99,0
4935,85,103,0
4936,81,106,0
4937,77,108,0
4938,73,109,0
4939,69,109,0
4940,65,108,0
4941,61,106,0
4942,57,103,0
4943,53,99,0
4944,49,94,0
4945,45,88,0
4946,41,81,0
4947,37,73,0
4948,33,64,0
4949,29,54,1
4950,29,54,0
4951,25,63,0
4952,21,71,0
4953,17,78,0
4954,13,84,0
4955,9,89,0
4956,5,93,0
4957,1,96,0
4958,149,40,0
4959,145,41,0
4960,141,41,0
4961,137,40,0
4962,133,38,0
4963,129,35,0
4964,125,31,0
4965,121,26,0
4966,117,20,0
4967,113,13,1
4968,113,13,0
4969,109,22,0
4970,105,30,0
4971,101,37,0
4972,97,43,0
4973,93,48,0
4974,89,52,0
4975,85,55,0
4976,81,57,0
4977,77,58,0
4978,73,58,0
4979,69,57,1
4980,69,57,0
4981,65,66,0
4982,61,74,0
4983,57,81,0
4984,53,87,0
4985,49,92,0
4986,45,96,0
4987,41,99,0
4988,37,101,0
4989,33,102,0
4990,29,102,0
4991,25,101,0
4992,21,99,0
4993,17,96,0
4994,13,92,0
4995,9,87,0
4996,5,81,0
4997,1,74,1
4998,1,74,0
4999,141,147,0
5000,137,155,0
5001,133,162,0
5002,129,168,0
5003,125,173,0
5004,121,177,0
5005,117,180,0
5006,113,182,0
5007,109,183,0
5008,105,183,0
5009,101,182,0
5010,97,180,0
5011,93,177,0
5012,89,173,0
5013,85,168,0
5014,81,162,0
5015,77,155,0
5016,73,147,0
5017,69,138,0
5018,65,128,0
5019,61,118,0
5020,57,108,0
5021,53,98,0
5022,49,88,0
5023,45,78,1
5024,45,78,0
5025,41,87,0
5026,37,95,0
5027,33,102,0
5028,29,108,0
5029,25,113,0
5030,21,117,0
5031,17,120,0
5032,13,122,0
5033,9,123,0
5034,5,123,0
5035,1,122,0
5036,149,85,0
5037,145,82,0
5038,141,78,0
5039,137,73,0
5040,133,67,0
5041,129,60,0
5042,125,52,0
5043,121,43,1
5044,121,43,0
5045,117,52,0
5046,113,60,0
5047,109,67,0
5048,105,73,0
5049,101,78,0
5050,97,82,0
5051,93,85,0
5052,89,87,0
5053,85,88,0
5054,81,88,0
5055,77,87,0
5056,73,85,0
5057,69,82,0
5058,65,78,0
5059,61,73,0
5060,57,67,0
5061,53,60,1
5062,53,60,0
5063,49,69,0
5064,45,77,0
5065,41,84,0
5066,37,90,0
5067,33,95,0
5068,29,99,0
5069,25,102,0
5070,21,104,0
5071,17,105,0
5072,13,105,0
5073,9,104,0
5074,5,102,0
5075,1,99,0
5076,141,93,0
5077,137,88,0
5078,133,82,0
5079,129,75,1
5080,129,75,0
5081,125,84,0
5082,121,92,0
5083,117,99,0
5084,113,105,0
5085,109,110,0
5086,105,114,0
5087,101,117,0
5088,97,119,0
5089,93,120,0
5090,89,120,0
5091,85,119,0
5092,81,117,0
5093,77,114,0
5094,73,110,0
5095,69,105,0
5096,65,99,0
5097,61,92,0
5098,57,84,0
5099,53,75,0
5100,49,65,1
5101,49,65,0
5102,45,74,0
5103,41,82,0
5104,37,89,0
5105,33,95,0
5106,29,100,0
5107,25,104,0
5108,21,107,0
5109,17,109,0
5110,13,110,0
5111,9,110,0
5112,5,109,0
5113,1,107,0
5114,149,136,0
5115,145,132,0
5116,141,127,0
5117,137,121,0
5118,133,114,0
5119,129,106,0
5120,125,97,0
5121,121,87,1
5122,121,87,0
5123,117,96,0
5124,113,104,0
5125,109,111,0
5126,105,117,0
5127,101,122,0
5128,97,126,0
5129,93,129,0
5130,89,131,0
5131,85,132,0
5132,81,132,0
5133,77,131,0
5134,73,129,0
5135,69,126,0
5136,65,122,0
5137,61,117,0
5138,57,111,0
5139,53,104,0
5140,49,96,0
5141,45,87,0
5142,41,77,0
5143,37,67,0
5144,33,57,0
5145,29,47,1
5146,29,47,0
5147,25,56,0
5148,21,64,0
5149,17,71,0
5150,13,77,0
5151,9,82,0
5152,5,86,0
5153,1,89,0
5154,141,11,0
5155,137,12,0
5156,133,12,0
5157,129,11,0
5158,125,9,0
5159,121,6,0
5160,117,2,0
5161,113,-3,1
5162,113,-3,0
5163,109,6,0
5164,105,14,0
5165,101,21,0
5166,97,27,0
5167,93,32,0
5168,89,36,0
5169,85,39,0
5170,81,41,0
5171,77,42,0
5172,73,42,0
5173,69,41,0
5174,65,39,0
5175,61,36,0
5176,57,32,1
5177,57,32,0
5178,53,41,0
5179,49,49,0
5180,45,56,0
5181,41,62,0
5182,37,67,0
5183,33,71,0
5184,29,74,0
5185,25,76,0
5186,21,77,0
5187,17,77,0
5188,13,76,0
5189,9,74,1
5190,9,74,0
5191,5,83,0
5192,1,91,0
5193,149,122,0
5194,145,128,0
5195,141,133,0
5196,137,137,0
5197,133,140,0
5198,129,142,0
5199,125,143,0
5200,121,143,0
5201,117,142,0
5202,113,140,0
5203,109,137,0
5204,105,133,0
5205,101,128,0
5206,97,122,0
5207,93,115,0
5208,89,107,0
5209,85,98,0
5210,81,88,0
5211,77,78,0
5212,73,68,1
5213,73,68,0
5214,69,77,0
5215,65,85,0
5216,61,92,0
5217,57,98,0
5218,53,103,0
5219,49,107,0
5220,45,110,0
5221,41,112,0
5222,37,113,0
5223,33,113,0
5224,29,112,0
5225,25,110,0
5226,21,107,0
5227,17,103,0
5228,13,98,0
5229,9,92,0
5230,5,85,0
5231,1,77,1
5232,1,77,0
5233,141,137,0
5234,137,145,0
5235,133,152,0
5236,129,158,0
5237,125,163,0
5238,121,167,0
5239,117,170,0
5240,113,172,0
5241,109,173,0
5242,105,173,0
5243,101,172,0
5244,97,170,0
5245,93,167,0
5246,89,163,0
5247,85,158,0
5248,81,152,0
5249,77,145,0
5250,73,137,0
5251,69,128,0
5252,65,118,0
5253,61,108,0
5254,57,98,0
5255,53,88,0
5256,49,78,0
5257,45,68,0
5258,41,58,1
5259,41,58,0
5260,37,67,0
5261,33,75,0
5262,29,82,0
5263,25,88,0
5264,21,93,0
5265,17,97,0
5266,13,100,0
5267,9,102,0
5268,5,103,0
5269,1,103,0
5270,149,47,0
5271,145,45,0
5272,141,42,0
5273,137,38,0
5274,133,33,0
5275,129,27,0
5276,125,20,0
5277,121,12,0
5278,117,3,1
5279,117,3,0
5280,113,12,0
5281,109,20,0
5282,105,27,0
5283,101,33,0
5284,97,38,0
5285,93,42,0
5286,89,45,0
5287,85,47,0
5288,81,48,0
5289,77,48,0
5290,73,47,0
5291,69,45,0
5292,65,42,0
5293,61,38,0
5294,57,33,0
5295,53,27,1
5296,53,27,0
5297,49,36,0
5298,45,44,0
5299,41,51,0
5300,37,57,0
5301,33,62,0
5302,29,66,0
5303,25,69,0
5304,21,71,0
5305,17,72,0
5306,13,72,0
5307,9,71,0
5308,5,69,0
5309,1,66,0
5310,141,102,1
5311,141,102,0
5312,137,111,0
5313,133,119,0
5314,129,126,0
5315,125,132,0
5316,121,137,0
5317,117,141,0
5318,113,144,0
5319,109,146,0
5320,105,147,0
5321,101,147,0
5322,97,146,0
5323,93,144,0
5324,89,141,0
5325,85,137,0
5326,81,132,0
5327,77,126,0
5328,73,119,0
5329,69,111,0
5330,65,102,0
5331,61,92,0
5332,57,82,0
5333,53,72,0
5334,49,62,0
5335,45,52,1
5336,45,52,0
5337,41,61,0
5338,37,69,0
5339,33,76,0
5340,29,82,0
5341,25,87,0
5342,21,91,0
5343,17,94,0
5344,13,96,0
5345,9,97,0
5346,5,97,0
5347,1,96,0
5348,149,107,0
5349,145,104,0
5350,141,100,0
5351,137,95,0
5352,133,89,0
5353,129,82,1
5354,129,82,0
5355,125,91,0
5356,121,99,0
5357,117,106,0
5358,113,112,0
5359,109,117,0
5360,105,121,0
5361,101,124,0
5362,97,126,0
5363,93,127,0
5364,89,127,0
5365,85,126,0
5366,81,124,0
5367,77,121,0
5368,73,117,0
5369,69,112,0
5370,65,106,0
5371,61,99,0
5372,57,91,0
5373,53,82,0
5374,49,72,1
5375,49,72,0
5376,45,81,0
5377,41,89,0
5378,37,96,0
5379,33,102,0
5380,29,107,0
5381,25,111,0
5382,21,114,0
5383,17,116,0
5384,13,117,0
5385,9,117,0
5386,5,116,0
5387,1,114,0
5388,141,29,0
5389,137,25,0
5390,133,20,0
5391,129,14,0
5392,125,7,0
5393,121,-1,0
5394,117,-10,0
5395,113,-20,0
5396,109,-30,1
5397,109,-30,0
5398,105,-21,0
5399,101,-13,0
5400,97,-6,0
5401,93,0,0
5402,89,5,0
5403,85,9,0
5404,81,12,0
5405,77,14,0
5406,73,15,0
5407,69,15,1
5408,69,15,0
5409,65,24,0
5410,61,32,0
5411,57,39,0
5412,53,45,0
5413,49,50,0
5414,45,54,0
5415,41,57,1
5416,41,57,0
5417,37,66,0
5418,33,74,0
5419,29,81,0
5420,25,87,0
5421,21,92,0
5422,17,96,0
5423,13,99,0
5424,9,101,0
5425,5,102,0
5426,1,102,0
5427,149,156,0
5428,145,154,0
5429,141,151,0
5430,137,147,0
5431,133,142,0
5432,129,136,0
5433,125,129,0
5434,121,121,0
5435,117,112,0
5436,113,102,0
5437,109,92,0
5438,105,82,1
5439,105,82,0
5440,101,91,0
5441,97,99,0
5442,93,106,0
5443,89,112,0
5444,85,117,0
5445,81,121,0
5446,77,124,0
5447,73,126,0
5448,69,127,0
5449,65,127,0
5450,61,126,0
5451,57,124,0
5452,53,121,0
5453,49,117,0
5454,45,112,0
5455,41,106,0
5456,37,99,0
5457,33,91,0
5458,29,82,0
5459,25,72,0
5460,21,62,0
5461,17,52,0
5462,13,42,0
5463,9,32,1
5464,9,32,0
5465,5,41,0
5466,1,49,0
5467,141,-7,0
5468,137,-1,0
5469,133,4,0
5470,129,8,0
5471,125,11,0
5472,121,13,0
5473,117,14,0
5474,113,14,0
5475,109,13,0
5476,105,11,0
5477,101,8,1
5478,101,8,0
5479,97,17,0
5480,93,25,0
5481,89,32,0
5482,85,38,0
5483,81,43,0
5484,77,47,0
5485,73,50,0
5486,69,52,0
5487,65,53,0
5488,61,53,0
5489,57,52,1
5490,57,52,0
5491,53,61,0
5492,49,69,0
5493,45,76,0
5494,41,82,0
5495,37,87,0
5496,33,91,0
5497,29,94,0
5498,25,96,0
5499,21,97,0
5500,17,97,0
5501,13,96,0
5502,9,94,0
5503,5,91,0
5504,1,87,0
5505,149,179,0
5506,145,173,0
5507,141,166,0
5508,137,158,1
5509,137,158,0
5510,133,167,0
5511,129,175,0
5512,125,182,0
5513,121,188,0
5514,117,193,0
5515,113,197,0
5516,109,200,0
5517,105,202,0
5518,101,203,0
5519,97,203,0
5520,93,202,0
5521,89,200,0
5522,85,197,0
5523,81,193,0
5524,77,188,0
5525,73,182,0
5526,69,175,0
5527,65,167,0
5528,61,158,0
5529,57,148,0
5530,53,138,0
5531,49,128,0
5532,45,118,0
5533,41,108,0
5534,37,98,0
5535,33,88,0
5536,29,78,0
5537,25,68,0
5538,21,58,1
5539,21,58,0
5540,17,67,0
5541,13,75,0
5542,9,82,0
5543,5,88,0
5544,1,93,0
5545,141,14,0
5546,137,17,0
5547,133,19,0
5548,129,20,0
5549,125,20,0
5550,121,19,0
5551,117,17,0
5552,113,14,0
5553,109,10,0
5554,105,5,0
5555,101,-1,0
5556,97,-8,0
5557,93,-16,1
5558,93,-16,0
5559,89,-7,0
5560,85,1,0
5561,81,8,0
5562,77,14,0
5563,73,19,0
5564,69,23,0
5565,65,26,0
5566,61,28,0
5567,57,29,1
5568,57,29,0
5569,53,38,0
5570,49,46,0
5571,45,53,0
5572,41,59,0
5573,37,64,0
5574,33,68,0
5575,29,71,0
5576,25,73,0
5577,21,74,0
5578,17,74,0
5579,13,73,0
5580,9,71,0
5581,5,68,0
5582,1,64,0
5583,149,119,1
5584,149,119,0
5585,145,128,0
5586,141,136,0
5587,137,143,0
5588,133,149,0
5589,129,154,0
5590,125,158,0
5591,121,161,0
5592,117,163,0
5593,113,164,0
5594,109,164,0
5595,105,163,0
5596,101,161,0
5597,97,158,0
5598,93,154,0
5599,89,149,0
5600,85,143,0
5601,81,136,0
5602,77,128,0
5603,73,119,0
5604,69,109,0
5605,65,99,0
5606,61,89,0
5607,57,79,0
5608,53,69,0
5609,49,59,0
5610,45,49,1
5611,45,49,0
5612,41,58,0
5613,37,66,0
5614,33,73,0
5615,29,79,0
5616,25,84,0
5617,21,88,0
5618,17,91,0
5619,13,93,0
5620,9,94,0
5621,5,94,0
5622,1,93,0
5623,141,94,0
5624,137,91,0
5625,133,87,0
5626,129,82,0
5627,125,76,0
5628,121,69,0
5629,117,61,0
5630,113,52,0
5631,109,42,1
5632,109,42,0
5633,105,51,0
5634,101,59,0
5635,97,66,0
5636,93,72,0
5637,89,77,0
5638,85,81,0
5639,81,84,0
5640,77,86,0
5641,73,87,0
5642,69,87,0
5643,65,86,0
5644,61,84,0
5645,57,81,0
5646,53,77,0
5647,49,72,1
5648,49,72,0
5649,45,81,0
5650,41,89,0
5651,37,96,0
5652,33,102,0
5653,29,107,0
5654,25,111,0
5655,21,114,0
5656,17,116,0
5657,13,117,0
5658,9,117,0
5659,5,116,0
5660,1,114,0
5661,149,105,0
5662,145,101,0
5663,141,96,0
5664,137,90,0
5665,133,83,0
5666,129,75,0
5667,125,66,1
5668,125,66,0
5669,121,75,0
5670,117,83,0
5671,113,90,0
5672,109,96,0
5673,105,101,0
5674,101,105,0
5675,97,108,0
5676,93,110,0
5677,89,111,0
5678,85,111,0
5679,81,110,0
5680,77,108,0
5681,73,105,0
5682,69,101,0
5683,65,96,0
5684,61,90,0
5685,57,83,0
5686,53,75,0
5687,49,66,0
5688,45,56,1
5689,45,56,0
5690,41,65,0
5691,37,73,0
5692,33,80,0
5693,29,86,0
5694,25,91,0
5695,21,95,0
5696,17,98,0
5697,13,100,0
5698,9,101,0
5699,5,101,0
5700,1,100,0
5701,141,61,0
5702,137,58,0
5703,133,54,0
5704,129,49,0
5705,125,43,0
5706,121,36,1
5707,121,36,0
5708,117,45,0
5709,113,53,0
5710,109,60,0
5711,105,66,0
5712,101,71,0
5713,97,75,0
5714,93,78,0
5715,89,80,0
5716,85,81,0
5717,81,81,0
5718,77,80,0
5719,73,78,0
5720,69,75,0
5721,65,71,0
5722,61,66,0
5723,57,60,0
5724,53,53,0
5725,49,45,0
5726,45,36,1
5727,45,36,0
5728,41,45,0
5729,37,53,0
5730,33,60,0
5731,29,66,0
5732,25,71,0
5733,21,75,0
5734,17,78,0
5735,13,80,0
5736,9,81,0
5737,5,81,0
5738,1,80,0
5739,149,52,0
5740,145,49,1
5741,145,49,0
5742,141,58,0
5743,137,66,0
5744,133,73,0
5745,129,79,0
5746,125,84,0
5747,121,88,0
5748,117,91,0
5749,113,93,0
5750,109,94,0
5751,105,94,0
5752,101,93,0
5753,97,91,0
5754,93,88,0
5755,89,84,0
5756,85,79,0
5757,81,73,0
5758,77,66,0
5759,73,58,1
5760,73,58,0
5761,69,67,0
5762,65,75,0
5763,61,82,0
5764,57,88,0
5765,53,93,0
5766,49,97,0
5767,45,100,0
5768,41,102,0
5769,37,103,0
5770,33,103,0
5771,29,102,0
5772,25,100,0
5773,21,97,0
5774,17,93,0
5775,13,88,0
5776,9,82,0
5777,5,75,1
5778,5,75,0
5779,1,84,0
5780,141,116,0
5781,137,123,0
5782,133,129,0
5783,129,134,0
5784,125,138,0
5785,121,141,0
5786,117,143,0
5787,113,144,0
5788,109,144,0
5789,105,143,0
5790,101,141,0
5791,97,138,0
5792,93,134,0
5793,89,129,0
5794,85,123,0
5795,81,116,0
5796,77,108,0
5797,73,99,0
5798,69,89,0
5799,65,79,0
5800,61,69,0
5801,57,59,1
5802,57,59,0
5803,53,68,0
5804,49,76,0
5805,45,83,0
5806,41,89,0
5807,37,94,0
5808,33,98,0
5809,29,101,0
5810,25,103,0
5811,21,104,0
5812,17,104,0
5813,13,103,0
5814,9,101,0
5815,5,98,0
5816,1,94,0
5817,149,148,0
5818,145,142,0
5819,141,135,0
5820,137,127,1
5821,137,127,0
5822,133,136,0
5823,129,144,0
5824,125,151,0
5825,121,157,0
5826,117,162,0
5827,113,166,0
5828,109,169,0
5829,105,171,0
5830,101,172,0
5831,97,172,0
5832,93,171,0
5833,89,169,0
5834,85,166,0
5835,81,162,0
5836,77,157,0
5837,73,151,0
5838,69,144,0
5839,65,136,0
5840,61,127,0
5841,57,117,0
5842,53,107,0
5843,49,97,0
5844,45,87,0
5845,41,77,0
5846,37,67,0
5847,33,57,1
5848,33,57,0
5849,29,66,0
5850,25,74,0
5851,21,81,0
5852,17,87,0
5853,13,92,0
5854,9,96,0
5855,5,99,0
5856,1,101,0
5857,141,107,0
5858,137,107,0
5859,133,106,0
5860,129,104,0
5861,125,101,0
5862,121,97,0
5863,117,92,0
5864,113,86,0
5865,109,79,0
5866,105,71,0
5867,101,62,1
5868,101,62,0
5869,97,71,0
5870,93,79,0
5871,89,86,0
5872,85,92,0
5873,81,97,0
5874,77,101,0
5875,73,104,0
5876,69,106,0
5877,65,107,0
5878,61,107,0
5879,57,106,0
5880,53,104,0
5881,49,101,0
5882,45,97,0
5883,41,92,0
5884,37,86,0
5885,33,79,0
5886,29,71,0
5887,25,62,0
5888,21,52,0
5889,17,42,0
5890,13,32,1
5891,13,32,0
5892,9,41,0
5893,5,49,0
5894,1,56,0
5895,149,0,0
5896,145,5,0
5897,141,9,0
5898,137,12,0
5899,133,14,0
5900,129,15,0
5901,125,15,0
5902,121,14,0
5903,117,12,0
5904,113,9,0
5905,109,5,1
5906,109,5,0
5907,105,14,0
5908,101,22,0
5909,97,29,0
5910,93,35,0
5911,89,40,0
5912,85,44,0
5913,81,47,0
5914,77,49,0
5915,73,50,0
5916,69,50,0
5917,65,49,0
5918,61,47,0
5919,57,44,0
5920,53,40,0
5921,49,35,0
5922,45,29,0
5923,41,22,1
5924,41,22,0
5925,37,31,0
5926,33,39,0
5927,29,46,0
5928,25,52,0
5929,21,57,0
5930,17,61,0
5931,13,64,0
5932,9,66,0
5933,5,67,0
5934,1,67,0
5935,141,27,0
5936,137,25,0
5937,133,22,0
5938,129,18,0
5939,125,13,1
5940,125,13,0
5941,121,22,0
5942,117,30,0
5943,113,37,0
5944,109,43,0
5945,105,48,0
5946,101,52,0
5947,97,55,0
5948,93,57,0
5949,89,58,0
5950,85,58,0
5951,81,57,0
5952,77,55,0
5953,73,52,0
5954,69,48,0
5955,65,43,1
5956,65,43,0
5957,61,52,0
5958,57,60,0
5959,53,67,0
5960,49,73,0
5961,45,78,0
5962,41,82,0
5963,37,85,0
5964,33,87,0
5965,29,88,0
5966,25,88,0
5967,21,87,0
5968,17,85,0
5969,13,82,0
5970,9,78,0
5971,5,73,0
5972,1,67,0
5973,149,59,0
5974,145,51,0
5975,141,42,1
5976,141,42,0
5977,137,51,0
5978,133,59,0
5979,129,66,0
5980,125,72,0
5981,121,77,0
5982,117,81,0
5983,113,84,0
5984,109,86,0
5985,105,87,0
5986,101,87,0
5987,97,86,0
5988,93,84,0
5989,89,81,0
5990,85,77,0
5991,81,72,0
5992,77,66,0
5993,73,59,0
5994,69,51,1
5995,69,51,0
5996,65,60,0
5997,61,68,0
5998,57,75,0
5999,53,81,0
6000,49,86,0
6001,45,90,0
6002,41,93,0
6003,37,95,0
6004,33,96,0
6005,29,96,0
6006,25,95,0
6007,21,93,0
6008,17,90,0
6009,13,86,0
6010,9,81,0
6011,5,75,0
6012,1,68,0
6013,141,69,1
6014,141,69,0
6015,137,78,0
6016,133,86,0
6017,129,93,0
6018,125,99,0
6019,121,104,0
6020,117,108,0
6021,113,111,0
6022,109,113,0
6023,105,114,0
6024,101,114,0
6025,97,113,0
6026,93,111,0
6027,89,108,0
6028,85,104,0
6029,81,99,0
6030,77,93,0
6031,73,86,0
6032,69,78,0
6033,65,69,0
6034,61,59,0
6035,57,49,1
6036,57,49,0
6037,53,58,0
6038,49,66,0
6039,45,73,0
6040,41,79,0
6041,37,84,0
6042,33,88,0
6043,29,91,0
6044,25,93,0
6045,21,94,0
6046,17,94,0
6047,13,93,0
6048,9,91,0
6049,5,88,0
6050,1,84,0
6051,149,179,0
6052,145,173,0
6053,141,166,0
6054,137,158,0
6055,133,149,0
6056,129,139,0
6057,125,129,0
6058,121,119,0
6059,431,-5,0
6060,427,3,0
6061,423,10,0
6062,419,16,0
6063,415,21,0
6064,411,25,0
6065,407,28,0
6066,403,30,1
6067,403,30,0
6068,399,39,0
6069,395,47,0
6070,391,54,0
6071,387,60,0
6072,383,65,0
6073,379,69,0
6074,375,72,0
6075,371,74,0
6076,367,75,0
6077,363,75,0
6078,359,74,0
6079,355,72,0
6080,351,69,0
6081,347,65,0
6082,343,60,0
6083,339,54,1
6084,339,54,0
6085,335,63,0
6086,331,71,0
6087,327,78,0
6088,323,84,0
6089,319,89,0
6090,315,93,0
6091,311,96,0
6092,307,98,0
6093,303,99,0
6094,299,99,0
6095,295,98,0
6096,291,96,0
6097,287,93,0
6098,283,89,0
6099,279,84,0
6100,275,78,0
6101,271,71,0
6102,267,63,0
6103,263,54,0
6104,259,44,0
6105,255,34,1
6106,255,34,0
6107,251,43,0
6108,247,51,0
6109,243,58,0
6110,239,64,0
6111,235,69,0
6112,231,73,0
6113,227,76,0
6114,223,78,0
6115,219,79,0
6116,215,79,0
6117,211,78,0
6118,207,76,0
6119,203,73,0
